YEAR,Begin_Date,BDD,BDD_Losses,Hail_Pop_PPH_Sum,Torn_Pop_PPH_Sum,Wind_Pop_PPH_Sum,All_Pop_PPH_Sum,Hail_Building_PPH_Sum,Torn_Building_PPH_Sum,Wind_Building_PPH_Sum,All_Building_PPH_Sum,Num_Hail,Num_Wind,Num_Torn,cat_risk,torn_prob,wind_prob,hail_prob,centroid_lat,centroid_lat_center,spread_lat,centroid_lon,centroid_lon_center,spread_lon,abs_days_from_may15,abs_days_from_july1
2015,20150326,0.0,0.0,283570.6614,0.0,230771.6793,514342.3407,37249461.70819119,0.0,33705547.98358779,70955009.69177899,16.0,8.0,0.0,5.0,5.0,30.0,45.0,31.31646956521739,-5.812696215773933,4.0798542667193365,-90.29499565217392,2.6871474031625127,7.941139845792597,50,97
2015,20150327,0.0,0.0,0.0,0.0,191732.20279999997,191732.20279999997,0.0,0.0,27842286.402805556,27842286.402805556,0.0,6.0,0.0,2.0,2.0,5.0,0.0,26.36315,-10.76601578099132,0.337481743209911,-80.2682,12.713943055336443,0.2310550064378609,49,96
2015,20150328,0.0,0.0,0.0,0.0,6530.9657,6530.9657,0.0,0.0,3429545.3054386415,3429545.3054386415,0.0,84.0,0.0,2.0,0.0,5.0,0.0,46.1515375,9.022371719008682,1.9068219026413689,-102.770425,-9.788281944663566,0.639270355841056,48,95
2015,20150329,0.0,0.0,10508.2699,0.0,0.0,10508.2699,2505935.7427560063,0.0,0.0,2505935.7427560063,1.0,13.0,0.0,1.0,0.0,0.0,0.0,34.37,-2.7591657809913244,0.0,-90.63,2.352143055336441,0.0,47,94
2015,20150330,0.0,0.0,23925.752300000004,0.0,0.0,23925.752300000004,5692572.16611967,0.0,0.0,5692572.16611967,3.0,0.0,0.0,1.0,0.0,0.0,0.0,32.233333333333334,-4.8958324476579875,1.4443106775667527,-88.56666666666666,4.415476388669774,2.9915937781278545,46,93
2015,20150331,0.0,0.0,3352966.1542,0.0,591750.393,3944716.5472,729727635.2834918,0.0,126733404.32190162,856461039.6053934,195.0,52.0,0.0,2.0,0.0,5.0,5.0,34.35145,-2.777715780991322,1.0407124674747819,-90.8326656779661,2.1494773773703315,5.200984185738928,45,92
2015,20150401,0.0,0.0,955712.1925,0.0,226160.5542,1181872.7467,208429941.54526836,0.0,52287722.859533966,260717664.40480232,70.0,31.0,0.0,3.0,0.0,15.0,15.0,37.069452222222225,-0.05971355876909712,3.8858910277569234,-96.46406555555556,-3.4819225002191274,2.363683391846325,44,91
2015,20150402,0.0,0.0,1385042.0178000005,213698.54149999996,1054526.4523,2653267.0116000003,343225143.62188864,54112521.60342088,259344204.78282657,656681870.008136,108.0,109.0,16.0,3.0,0.0,15.0,15.0,37.71740807174888,0.588242290757556,0.9075209766157599,-94.44515605381166,-1.4630129984752216,4.87729437768714,43,90
2015,20150403,0.0,0.0,736985.2434,127630.2889,1569998.257,2434613.7893000003,179217605.68932876,27035549.63952681,355315505.1389734,561568660.467829,49.0,78.0,5.0,4.0,5.0,30.0,30.0,36.10645877862596,-1.0227070023653653,1.1464830223084719,-88.76495190839694,4.2171911469394985,3.93321618804512,42,89
2015,20150406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.129165780991315,-7.105427357601002e-15,0.0,-92.98214305533645,-1.4210854715202004e-14,0.0,39,86
2015,20150407,1.0,2069.0,1226413.2406,196267.8609,729334.2455,2152015.347,299273074.4036084,48188886.348572224,161988323.72128752,509450284.47346807,79.0,33.0,11.0,2.0,0.0,5.0,5.0,38.33493305785124,1.2057672768599161,2.320290918519646,-90.55550495867769,2.426638096658749,6.766476077654841,38,85
2015,20150408,1.0,2069.0,5792070.174699999,52386.3441,1254151.4608,7098607.979599999,1338501596.0673437,13678447.826590296,295765932.6652914,1647945976.559225,291.0,85.0,8.0,2.0,2.0,5.0,5.0,38.49431815718157,1.3651523761902453,1.8338477281598378,-90.70799918699187,2.2741438683445665,6.221061764964624,37,84
2015,20150409,1.0,2069.0,5862968.0132,907004.9091,3463742.4672999997,10233715.3896,1325986368.042709,192690779.77290344,780184488.930172,2298861636.7457848,239.0,129.0,27.0,4.0,10.0,15.0,30.0,39.29579088607595,2.166625105084627,2.5893440959196776,-87.28069696202532,5.7014460933111195,4.820516853040507,36,83
2015,20150410,0.0,0.0,276890.65520000004,0.0,1428305.0458,1705195.701,55809190.00092484,0.0,303972242.7675904,359781432.7685152,10.0,63.0,0.0,4.0,5.0,30.0,15.0,36.93640322580645,-0.19276255518487062,2.3622934173860557,-84.52821129032257,8.453931765013863,3.724999054289887,35,82
2015,20150411,0.0,0.0,70245.4016,3704.3345,0.0,73949.7361,20040551.53010579,1105991.8427484632,0.0,21146543.37285425,30.0,4.0,2.0,3.0,2.0,15.0,15.0,36.152634375,-0.9765314059913237,1.0964245265081536,-101.247875,-8.265731944663557,0.6294780095572275,34,81
2015,20150412,0.0,0.0,338998.79630000005,7755.690199999999,210014.6992,556769.1857,99556562.57497507,2382089.315189866,25738855.163901266,127677507.0540662,55.0,25.0,2.0,3.0,2.0,5.0,15.0,37.18622195121951,0.05705617022818643,5.1158185191854315,-98.40365365853658,-5.421510603200147,2.8259737811333454,33,80
2015,20150413,0.0,0.0,306627.4741,47679.159499999994,59200.5029,413507.1365,50923124.34748806,10558112.36228187,10138755.387271984,71619992.09704192,19.0,4.0,4.0,3.0,0.0,15.0,15.0,30.561230769230768,-6.567935011760554,1.8174222254103152,-95.96372692307692,-2.9815838677404827,5.11369341150271,32,79
2015,20150414,0.0,0.0,12991.6198,9697.2709,233724.6695,256413.5602,1323205.972324453,2513665.935646615,36070048.45746231,39906920.36543338,1.0,51.0,1.0,3.0,2.0,15.0,15.0,30.2054,-6.923765780991321,4.393328031458611,-94.58989375,-1.6077506946635651,10.41786895050799,31,78
2015,20150415,0.0,0.0,441749.11650000006,0.0,261384.7386,703133.8551,101853941.21468778,0.0,56632653.26483531,158486594.4795231,42.0,27.0,0.0,2.0,0.0,5.0,5.0,33.8049265625,-3.3242392184913214,3.5772059033549506,-91.9587328125,1.0234102428364338,6.031559286430967,30,77
2015,20150416,0.0,0.0,1511526.5591,69166.6932,671421.4074,2252114.6597,305128887.7085575,14215579.451867243,119906744.40658742,439251211.56701213,156.0,31.0,12.0,3.0,2.0,5.0,15.0,33.82829035532995,-3.300875425661374,3.124269303954285,-98.82398730964466,-5.841844254308228,2.687703153686818,29,76
2015,20150417,0.0,0.0,509345.5793,13705.257200000002,945345.2889,1468396.1254,94420467.76871713,3412642.363298538,153198973.3713472,251032083.50336283,45.0,36.0,4.0,4.0,5.0,15.0,30.0,32.083217647058824,-5.045948133932498,4.14466984236198,-97.90551058823529,-4.923367532898851,2.564692574170553,28,75
2015,20150418,1.0,1707.6,1774280.9579000005,56553.50740000001,1412531.7236,3243366.1889000004,344823641.9940214,11118908.806583986,250056458.61389512,605999009.4145005,132.0,48.0,4.0,4.0,5.0,30.0,30.0,34.12888152173913,-3.00028425925219,3.28845307585735,-98.03882826086956,-5.056685205533128,1.7075973960702209,27,74
2015,20150419,1.0,1707.6,3184437.5159,463455.1726000001,3574619.8304999997,7222512.518999999,652880041.3844358,93044625.94449352,719743376.4245045,1465668043.7534337,186.0,206.0,25.0,3.0,5.0,15.0,15.0,32.98319705159705,-4.145968729394269,2.0683170492689724,-88.42337862407862,4.5587644312578135,5.607469298362575,26,73
2015,20150420,1.0,1707.6,4175662.5102,89299.9927,2465512.4687,6730474.9716,770732933.2701008,17248613.512395274,472992081.052894,1260973627.83539,111.0,120.0,3.0,4.0,5.0,30.0,30.0,34.69123041474654,-2.43793536624478,3.361570324184965,-82.43148847926268,10.550654576073754,3.182165515256405,25,72
2015,20150421,0.0,0.0,158381.31579999998,24178.095900000004,60750.5748,243309.9865,40485409.93214545,2941007.8216885566,15692471.757507812,59118889.51134181,13.0,10.0,1.0,4.0,2.0,30.0,30.0,37.0255,-0.10366578099132084,1.0336927926002404,-94.88250000000001,-1.9003569446635709,5.33103611436197,24,71
2015,20150422,0.0,0.0,500753.7898,15663.9255,2328322.8040000005,2844740.5193000007,102278032.7785937,4052061.162230255,333592636.5260509,439922730.4668749,48.0,58.0,4.0,2.0,0.0,5.0,5.0,34.23435192307692,-2.8948138579144,3.601785826448865,-92.95517403846155,0.02696901687488662,9.781766136814904,23,70
2015,20150423,0.0,0.0,60631.5273,39619.5133,40161.6076,140412.6482,15184223.644968782,6472932.240159837,7962343.729753526,29619499.61488214,22.0,6.0,3.0,4.0,5.0,15.0,30.0,38.64462413793103,1.5154583569397104,5.270481737310655,-103.51983103448276,-10.537687979146327,12.604943857389094,22,69
2015,20150424,1.0,1255.8,754906.3417999999,259140.4095,1596022.6135000002,2610069.3648,155694933.88553685,51962279.61234798,285676640.9980975,493333854.4959823,81.0,107.0,24.0,3.0,5.0,15.0,15.0,34.04353103448276,-3.0856347465085605,4.260690284980492,-96.87057733990149,-3.888434284565051,3.193946603253479,21,68
2015,20150425,1.0,1255.8,2031514.4521,131916.2839,3699328.1384,5862758.874399999,437286943.57389754,30751030.671268724,746445682.7334006,1214483656.978567,102.0,248.0,10.0,4.0,10.0,30.0,30.0,33.11118571428572,-4.017980066705604,2.94974294031271,-86.47995210084034,6.5021909544961005,5.419165813622637,20,67
2015,20150426,0.0,0.0,1319464.0084,522607.2248,519678.9073,2361750.1404999997,244056655.74155164,91564405.58128504,90109742.86651208,425730804.1893488,87.0,20.0,19.0,4.0,5.0,30.0,30.0,32.3439008,-4.785264980991322,1.3580832587366072,-98.50872,-5.52657694466356,2.480719997364187,19,66
2015,20150427,0.0,0.0,793317.2255,80991.88150000002,1875742.2948,2750051.4017999996,133508630.46711835,17017433.181423467,348430505.3450278,498956568.9935696,31.0,88.0,6.0,4.0,10.0,30.0,30.0,30.1727552,-6.956410580991321,1.4549295542449765,-92.4174744,0.5646686553364333,4.792487844296161,18,65
2015,20150428,0.0,0.0,29390.2767,0.0,0.0,29390.2767,5197689.816221278,0.0,0.0,5197689.816221278,1.0,3.0,0.0,4.0,5.0,30.0,15.0,26.88,-10.249165780991323,0.0,-82.28,10.702143055336435,0.0,17,64
2015,20150430,0.0,0.0,14286.4772,0.0,0.0,14286.4772,2923826.7251689737,0.0,0.0,2923826.7251689737,2.0,0.0,0.0,2.0,2.0,5.0,5.0,40.64,3.5108342190086788,0.014142135623728137,-103.185,-10.202856944663566,0.035355339059330394,15,62
2015,20150501,0.0,0.0,86535.49870000001,0.0,0.0,86535.49870000001,16111872.256292038,0.0,0.0,16111872.256292038,7.0,1.0,0.0,1.0,0.0,0.0,0.0,39.544285714285714,2.415119933294392,1.5080324614416976,-103.81000000000002,-10.82785694466358,2.567008635227644,14,61
2015,20150502,0.0,0.0,75876.63119999999,0.0,61642.365300000005,137518.9965,23696918.266355675,0.0,12261214.151919777,35958132.418275446,15.0,6.0,0.0,2.0,0.0,0.0,5.0,41.91414761904762,4.7849818380562965,3.1932059043567866,-99.11702857142858,-6.13488551609214,3.647494887747327,13,60
2015,20150503,0.0,0.0,1228872.9286999998,18071.4377,196926.5577,1443870.9240999997,322327471.827654,5344582.274627594,54257401.68506751,381929455.7873491,79.0,15.0,2.0,2.0,0.0,5.0,5.0,42.74204526315789,5.612879482166569,2.8018902672549406,-94.06371157894738,-1.0815685236109402,3.1457285688544454,12,59
2015,20150504,0.0,0.0,558773.0733,3976.7033999999994,55323.0238,618072.8005,134312410.8708859,1489822.6027271638,13295805.187963566,149098038.66157666,57.0,5.0,3.0,3.0,2.0,15.0,15.0,36.64449692307692,-0.48466885791440006,3.7338236564951606,-97.77705538461538,-4.794912329278944,5.992571928125656,11,58
2015,20150505,0.0,0.0,244463.1473,20099.6662,86443.4737,351006.2872,56130222.440464765,5346149.983874024,20920311.595468976,82396684.01980776,17.0,11.0,6.0,3.0,2.0,15.0,15.0,35.44000882352941,-1.6891569574619112,3.49853646841488,-98.45352352941177,-5.471380474075332,6.821471531819919,10,57
2015,20150506,1.0,1691.9,949036.0464,436272.57,978214.7506,2363523.367,201486676.4716463,110962100.7953972,183664769.21426395,496113546.4813075,96.0,43.0,54.0,3.0,5.0,15.0,15.0,36.41675388601036,-0.7124118949809599,3.0310430775934236,-96.918603626943,-3.9364605716065597,5.724416884308072,9,56
2015,20150507,1.0,1691.9,1262016.4299,128526.6278,560114.0727000001,1950657.1304,248768565.73351207,23771167.751469567,113007526.07113533,385547259.55611694,88.0,36.0,10.0,3.0,5.0,15.0,15.0,35.8959,-1.2332657809913243,4.0773359631425885,-98.09319318181818,-5.111050126481743,5.275108101756809,8,55
2015,20150508,1.0,1691.9,543235.7494000001,124819.4278,702329.5142999999,1370384.6915,121653449.43407942,25253282.051919624,150252409.90348673,297159141.3894858,65.0,41.0,11.0,3.0,5.0,15.0,15.0,34.703994782608696,-2.425170998382626,2.2737815188769943,-98.66164956521739,-5.679506509880952,3.9989515879411552,7,54
2015,20150509,1.0,1691.9,1090024.5469,322368.65510000003,261600.97659999997,1673994.1786,212797291.14929295,63868400.19022904,54352652.10079169,331018343.4403137,96.0,20.0,31.0,5.0,10.0,30.0,45.0,35.53704726027397,-1.5921185207173494,2.9112414083483507,-99.61671369863014,-6.634570643293699,3.052188849732554,6,53
2015,20150510,1.0,1691.9,804790.1114999999,515356.6393,1874005.4973,3194152.2481000004,165660384.37431794,104649650.99461116,388018494.6327424,658328530.0016716,47.0,97.0,28.0,4.0,10.0,15.0,30.0,37.228375,0.09920921900867796,4.610696714082848,-93.17111453488371,-0.188971479547277,6.774549305280064,5,52
2015,20150511,0.0,0.0,698822.9677999999,42073.46440000001,6777347.4222,7518243.8544,133990072.39466745,8216253.811967448,1416919975.5406168,1559126301.7472515,29.0,229.0,3.0,4.0,5.0,15.0,30.0,37.749678927203064,0.6205131462117421,3.9864698077150225,-84.27212835249043,8.71001470284601,6.092557884157395,4,51
2015,20150512,0.0,0.0,211300.7003,0.0,434669.856,645970.5562999999,34837657.15993784,0.0,64569169.195027664,99406826.35496552,6.0,22.0,0.0,3.0,5.0,15.0,15.0,31.172778571428573,-5.956387209562749,4.981591837463138,-86.78909642857143,6.19304662676501,9.485529612831993,3,50
2015,20150513,0.0,0.0,17958.2621,38334.2631,24989.843900000003,81282.3691,4138669.156967673,5709777.56231715,4351211.069110213,14199657.788395034,4.0,2.0,3.0,2.0,2.0,5.0,5.0,31.298055555555557,-5.831110225435765,2.3033512091684543,-99.71367777777778,-6.731534722441339,1.4882213610362065,2,49
2015,20150514,0.0,0.0,156696.1482,10599.736,153064.45419999998,320360.3384,32737423.47924497,2744522.5795174856,27418130.431260407,62900076.49002286,20.0,13.0,1.0,3.0,5.0,15.0,15.0,34.278060606060606,-2.8511051749307157,3.2576571020193517,-101.88866969696969,-8.90652664163325,6.513491461453533,1,48
2015,20150515,0.0,0.0,451738.5922999999,134636.1682,529361.9895,1115736.75,93396203.66867228,21978491.93645798,112864905.11749645,228239600.7226267,61.0,41.0,12.0,3.0,2.0,15.0,15.0,37.876743859649125,0.7475780786578028,4.793307637821992,-98.62123596491229,-5.639092909575851,6.103075890162643,0,47
2015,20150516,0.0,0.0,612440.3418,635575.6817,2285413.1017000005,3533429.1252000006,128522744.08241317,166364280.50103155,438858799.7952422,733745824.3786869,69.0,120.0,62.0,4.0,5.0,30.0,30.0,36.83494578313253,-0.2942199978587894,3.803746989651459,-96.17058393574297,-3.1884408804065316,6.2409452531104295,1,46
2015,20150517,0.0,0.0,45726.241400000006,136057.88509999998,768321.9862,950106.1127,12806623.146053692,36439575.964246206,192321274.2765438,241567473.38684368,3.0,70.0,12.0,5.0,15.0,30.0,45.0,37.93967402597402,0.8105082449826995,3.75910459178087,-92.89938701298702,0.08275604234941625,2.1422194620330868,2,45
2015,20150518,0.0,0.0,342040.982,4405.9923,989936.9305,1336383.9048,60344885.55411872,962372.7849031464,160139481.58032095,221446739.9193428,26.0,38.0,2.0,4.0,5.0,15.0,30.0,35.56268615384615,-1.5664796271451706,4.314409110175059,-93.8026676923077,-0.8205246369712569,12.441209040210726,3,44
2015,20150519,0.0,0.0,794107.9855000001,710609.2172,1320183.3256,2824900.5283,143187931.786489,131503605.2944406,215553066.10287023,490244603.18379986,51.0,51.0,37.0,3.0,2.0,15.0,15.0,34.13979496402877,-2.9893708169625484,3.447196300615103,-94.26271870503598,-1.2805756496995429,9.467912720866057,4,43
2015,20150520,0.0,0.0,134602.0986,58939.7424,250034.2778,443576.11880000005,27216568.08275228,12306389.347315246,50365804.901282534,89888762.33135006,13.0,18.0,3.0,3.0,5.0,15.0,15.0,32.02486764705882,-5.104298133932502,2.216585412325383,-90.25855588235294,2.7235871729834997,8.631069289533128,5,42
2015,20150521,0.0,0.0,151496.0648,17860.911900000003,361985.82829999994,531342.8049999999,22754648.26061852,3469848.9734338825,65374696.74557288,91599193.97962528,7.0,19.0,1.0,3.0,2.0,15.0,15.0,33.231581481481484,-3.8975842995098375,4.609889409489213,-83.80152222222222,9.180620833114219,12.057189226519695,6,41
2015,20150522,0.0,0.0,202897.091,713.4513,2869.3046999999997,206479.847,32452086.929869324,217401.7197395636,597005.5311608387,33266494.180769727,9.0,2.0,1.0,3.0,2.0,15.0,15.0,31.100708333333333,-6.028457447657988,5.061266785096814,-94.74559166666667,-1.763448611330233,12.313832719009238,7,40
2015,20150523,0.0,0.0,84164.11679999999,481839.7697,603883.6956999999,1169887.5822,18231552.289950557,92071856.90456767,107696535.62677136,217999944.8212896,10.0,38.0,23.0,3.0,5.0,15.0,15.0,32.841322857142856,-4.287842923848466,4.024688876378383,-99.13409142857144,-6.151948373235001,5.810487152560485,8,39
2015,20150524,0.0,0.0,84133.4223,211522.0416,1236878.8071,1532534.2710000002,21416672.25047514,44006608.74467244,265641518.96807295,331064799.96322054,34.0,91.0,21.0,3.0,5.0,15.0,15.0,35.112070344827586,-2.0170954361637357,3.372325883531939,-95.2864220689655,-2.3042790136290705,4.88208573908889,9,38
2015,20150525,0.0,0.0,1054959.9018,681863.7006000001,3278148.2136999997,5014971.8160999995,238744019.57070935,130137605.77052334,647986202.0275773,1016867827.36881,89.0,179.0,35.0,3.0,5.0,15.0,15.0,34.43573531353135,-2.6934304674599687,4.0053749695787015,-95.4986402640264,-2.5164972086899695,3.8196368617004572,10,37
2015,20150526,0.0,0.0,1591396.7071,333478.4508,3670340.2202,5595215.3781,336503926.8571488,69633812.39626803,772396713.2786951,1178534452.532112,121.0,120.0,13.0,5.0,10.0,45.0,45.0,35.69519212598425,-1.4339736550070725,3.776363360667968,-92.06847086614172,0.9136721891947133,7.0787808571738555,11,36
2015,20150527,0.0,0.0,2247335.4446999994,58452.1508,5391417.379500001,7697204.975,504398506.85682994,15092505.703690045,932938142.2611768,1452429154.8216968,151.0,153.0,20.0,3.0,5.0,15.0,15.0,38.38986882716049,1.2607030461691693,4.5796322130625295,-89.6533712962963,3.328771759040137,11.477109877005796,12,35
2015,20150528,0.0,0.0,929000.2968,65849.28169999999,2648298.5732999993,3643148.151799999,186793093.5275374,16826888.05411679,438494403.7494496,642114385.3311038,108.0,122.0,14.0,3.0,5.0,15.0,15.0,38.31644362139918,1.1872778404078588,4.983683889842377,-92.81721934156378,0.16492371377265158,12.669253902249546,13,34
2015,20150529,0.0,0.0,243494.5901,77857.7797,680087.2251999999,1001439.595,57688368.93462381,19814879.66900513,147313881.08310303,224817129.68673196,32.0,58.0,7.0,3.0,5.0,15.0,15.0,37.84097319587629,0.7118074148849658,5.086627845318941,-98.67203917525772,-5.689896119921286,9.807430538378341,14,33
2015,20150530,0.0,0.0,506741.1223999999,28748.5342,2049758.0156000005,2585247.6722,104101710.93237396,6972389.318854461,445319636.7342971,556393736.9855255,30.0,89.0,1.0,3.0,2.0,15.0,15.0,39.17968235294118,2.0505165719498564,5.173887503422917,-91.77722016806723,1.2049228872692055,12.129392862036568,15,32
2015,20150531,0.0,0.0,789350.4018999999,32403.924,2652500.2486,3474254.5745,142907870.91472653,6796169.102593254,455058117.5657867,604762157.5831065,37.0,79.0,1.0,3.0,2.0,15.0,5.0,38.12881130434783,0.9996455233565058,4.912613340681974,-89.12218869565217,3.8599543596842665,14.944679518863484,16,31
2015,20150601,0.0,0.0,1563539.9065,38549.346399999995,2373183.594,3975272.8469,276520690.872575,6818133.754787759,398327471.9946499,681666296.6220126,92.0,92.0,1.0,3.0,2.0,15.0,15.0,39.48813945945946,2.358973678468139,5.510192115743508,-93.21424432432433,-0.23210126898788985,14.882334365067763,17,30
2015,20150602,0.0,0.0,518962.2114999999,853.7411000000001,570171.4626999999,1089987.4152999998,120789281.06200978,487934.5382256603,115036462.01846096,236313677.6186964,73.0,36.0,1.0,3.0,2.0,15.0,15.0,41.67925727272727,4.550091491735948,4.901378726018233,-96.03175272727273,-3.0496096719362953,9.823187179777118,18,29
2015,20150603,0.0,0.0,1394199.0357,11295.8369,589747.2297,1995242.1023,270901586.2704939,3597953.099231015,113206442.00821172,387705981.37793666,104.0,35.0,4.0,3.0,5.0,15.0,15.0,38.16747972027972,1.0383139392884004,3.9533719494251134,-97.78722447552447,-4.805081420188031,10.241674375970502,19,28
